CMD, D, D, D, D, TLAST, TKEEP, TIME_NS
DATA:1, -7.532263398e-01, 8.723235726e-01, 1.928116083e+00, -9.176590443e-01, 0, -1, 9091.2
DATA:1, -7.723104358e-01, 7.311983705e-01, 1.630126238e+00, -9.209894538e-01, 0, -1, 9094.4
DATA:1, -7.384086251e-01, 6.287674904e-01, 1.793746948e+00, -8.501179218e-01, 0, -1, 9100.8
DATA:1, -6.881421804e-01, 4.993244410e-01, 1.617468357e+00, -7.272553444e-01, 0, -1, 9107.2
DATA:1, -7.089458704e-01, 3.967668414e-01, 1.881926298e+00, -5.571005344e-01, 0, -1, 9113.6
DATA:1, -7.351457477e-01, 3.219810128e-01, 1.734849930e+00, -3.438335359e-01, 0, -1, 9116.8
DATA:1, -7.156169415e-01, 2.465594262e-01, 1.889910340e+00, -1.012059599e-01, 0, -1, 9123.2
DATA:1, -7.670280933e-01, 1.272298396e-01, 1.909964800e+00, 1.629837602e-01, 0, -1, 9129.6
DATA:1, -8.205373883e-01, -4.006180540e-02, 2.086089849e+00, 4.043087959e-01, 0, -1, 9136
DATA:1, -8.042191863e-01, -2.088955194e-01, 2.659936666e+00, 6.266699433e-01, 0, -1, 9139.2
DATA:1, -8.292197585e-01, -3.466941416e-01, 3.077677727e+00, 8.132452965e-01, 0, -1, 9145.6
DATA:1, -8.344956636e-01, -4.662246406e-01, 2.776127577e+00, 9.429330826e-01, 0, -1, 9152
DATA:1, -8.275185823e-01, -5.105746984e-01, 2.564473391e+00, 1.022796869e+00, 0, -1, 9158.4
DATA:1, -7.119431496e-01, -5.710839033e-01, 1.860301375e+00, 1.040768027e+00, 0, -1, 9161.6
DATA:1, -6.200314760e-01, -6.400325298e-01, 1.308413982e+00, 9.900958538e-01, 0, -1, 9168
DATA:1, -4.867286086e-01, -6.744400263e-01, 1.270325780e+00, 8.783777356e-01, 0, -1, 9174.4
DATA:1, -4.094528854e-01, -7.505967021e-01, 5.240480900e-01, 7.356432080e-01, 0, -1, 9180.8
DATA:1, -4.601563215e-01, -7.829608321e-01, 1.016696930e+00, 5.429965854e-01, 0, -1, 9184
DATA:1, -5.373178124e-01, -8.150587082e-01, 1.222819686e+00, 3.084629178e-01, 0, -1, 9190.4
DATA:1, -5.935418010e-01, -8.778384328e-01, 1.279775620e+00, 7.851827145e-02, 0, -1, 9196.8
DATA:1, -4.841843545e-01, -9.048479795e-01, 1.249869704e+00, -1.781945080e-01, 0, -1, 9203.2
DATA:1, -4.520801604e-01, -9.062402844e-01, 6.424132586e-01, -4.134545922e-01, 0, -1, 9206.4
DATA:1, -4.004648328e-01, -8.839615583e-01, 1.446505189e-01, -5.983060002e-01, 0, -1, 9212.8
DATA:1, -2.878062725e-01, -8.260530829e-01, -1.344876438e-01, -7.501049638e-01, 0, -1, 9219.2
DATA:1, -3.365164995e-01, -7.614223361e-01, 4.760995507e-03, -8.548611403e-01, 0, -1, 9225.6
DATA:1, -1.809832156e-01, -6.507529616e-01, -1.088473797e-01, -8.918325901e-01, 0, -1, 9228.8
DATA:1, -1.103110760e-01, -5.326516628e-01, -3.271320462e-02, -8.775858879e-01, 0, -1, 9235.2
DATA:1, -6.943586469e-02, -4.088729024e-01, 7.996402383e-01, -8.223699927e-01, 0, -1, 9241.6
DATA:1, 6.190842390e-02, -2.617427707e-01, 1.333246112e+00, -6.849774718e-01, 0, -1, 9248
DATA:1, 6.343813986e-02, -1.711910665e-01, 1.672608495e+00, -5.243382454e-01, 0, -1, 9251.2
DATA:1, 1.491355896e-01, -6.280391663e-02, 1.997231841e+00, -3.201475739e-01, 0, -1, 9257.6
